Company Number;Contact Id;Contact Person Number;Contact Type;Date Id;Direction;Fifteen Min Bucket;Finished At;Inside Service Level;Interaction Id;Phone Display Name;Ring Groups;Started At;Thirty Min Bucket;Transfer In;Transfer In Type;Transfer Out;Transfer Out Type;User Id;User Name;Answered At;Callback;Abandon Time;After Call Work Time;Duration;Handle Time;Hard Hold Time;Hold Time;Ring Time;Short Abandon Time;Talk Time;Wait Time;;;
3,91E+12;83f273665ce74de088b6961d7e957c6d;3,93E+11;Answered;20240203;IN;10:15-10:30;02/03/2024 10:37;No;3c719b86acd244c0a7f0048efbe8994f;Italy - DeLonghi - EC;delonghi_dl;02/03/2024 10:27;10:00-10:30;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;02/03/2024 10:33;No;;10;554;244;;;12;;234;309;;;
3,91E+12;8412f3e63e034ee9b279bb93296caf6c;3,94E+11;Answered;20240109;IN;18:00-18:15;01/09/2024 18:13;Yes;ad83154ad1de48ba9750600fefa2d2d2;Italy - DeLonghi - EC;delonghi_dl;01/09/2024 18:10;18:00-18:30;No;;No;;6436e44149b1301c7f1222cf;Eliana xxxxxxx;01/09/2024 18:10;No;;10;174;168;;;3;;158;5;;;
3,91E+12;8448edcfd083418b8093188752f397da;3,93E+11;Abandoned;20240304;IN;16:15-16:30;03/04/2024 16:32;No;7290d3f07f9a4e1cb029588ef0731f5d;Italy - DeLonghi - EC;delonghi_dl;03/04/2024 16:29;16:00-16:30;No;;No;;; ;;No;185;;185;;;;;;;185;;;
3,91E+12;846691a7dcf74953bff1b8f1dd69495a;3,93E+11;Answered;20240304;IN;11:00-11:15;03/04/2024 11:07;No;9cb83aa3f42c4c419ce60e8795e12458;Italy - DeLonghi - EC;delonghi_dl;03/04/2024 11:01;11:00-11:30;No;;No;;6436e43d49b1301c7f1222cd;Simona xxxxxx;03/04/2024 11:02;No;;10;395;319;;;19;;309;76;;;
3,91E+12;846f6428ead148b5a3a63019d3c01e0e;3,93E+11;Answered;20240304;IN;12:45-13:00;03/04/2024 12:51;Yes;1aa9a51d82fe40909a46aa65c93dcbd8;Italy - DeLonghi - EC;delonghi_dl;03/04/2024 12:47;12:30-13:00;No;;No;;6436e441b87ce000a1beb74c;Antonina xxxxxxx;03/04/2024 12:47;No;;10;219;213;;;3;;203;6;;;
3,91E+12;84c340c3a3ef449a9ed8fb63dc0557a4;3,93E+11;Answered;20240202;IN;16:30-16:45;02/02/2024 16:51;No;50bbe51345bf4e78a8ac538b06de585b;Italy - DeLonghi - EC;delonghi_dl;02/02/2024 16:35;16:30-17:00;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;02/02/2024 16:49;No;;10;951;142;;;9;;132;808;;;
3,91E+12;84fd90121da94a66989846130aaa9cf4;3,93E+11;Answered;20240315;IN;10:30-10:45;3/15/2024 10:36:42 AM;Yes;bbede2271125468989f9d80ed2ae71cf;Italy - DeLonghi - EC;delonghi_dl;3/15/2024 10:33:58 AM;10:30-11:00;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;3/15/2024 10:34:04 AM;No;;10;163;156;;;3;;146;5;;;
3,91E+12;8501f865d60e481aa85e0f2fee6ef7b2;3,93E+11;Answered;20240117;IN;10:45-11:00;1/17/2024 10:56:57 AM;No;8448b1a467184b8fbb741b87d7c7c493;Italy - DeLonghi - EC;delonghi_dl;1/17/2024 10:49:22 AM;10:30-11:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;1/17/2024 10:53:48 AM;No;;10;454;187;;;2;;177;265;;;
3,91E+12;8534318195244f1f814e537f1b2ba2e1;3,93E+11;Answered;20240228;IN;15:45-16:00;2/28/2024 3:59:10 PM;Yes;0b10402093924e3e978e7c714e99e350;Italy - DeLonghi - EC;delonghi_dl;2/28/2024 3:57:43 PM;15:30-16:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;2/28/2024 3:57:48 PM;No;;1;86;81;;;2;;80;4;;;
3,91E+12;857b3bfe8b9349419b60a8a6174b4b19;3,94E+11;Answered;20240226;IN;16:00-16:15;2/26/2024 4:23:03 PM;No;a8e0ddd1d1ac4b1e81e7015cea63f96e;Italy - DeLonghi - EC;delonghi_dl;2/26/2024 4:06:59 PM;16:00-16:30;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;2/26/2024 4:15:10 PM;No;;10;963;471;;;7;;461;491;;;
3,91E+12;858c9a944a164cb99720036e39e5250f;3,93E+11;Answered;20240109;IN;15:15-15:30;01/09/2024 15:23;Yes;8b2c7f118c124fd483f7efd06f6888f5;Italy - DeLonghi - EC;delonghi_dl;01/09/2024 15:20;15:00-15:30;No;;No;;6436e44149b1301c7f1222cf;Eliana xxxxxxx;01/09/2024 15:20;No;;10;202;194;;;5;;184;7;;;
3,91E+12;85bfba063fff4a4ca8093eb08bf66797;3,93E+11;Answered;20240228;IN;10:45-11:00;2/28/2024 10:53:39 AM;Yes;39c9dff45f064e5f805a2dcaae0fe030;Italy - DeLonghi - EC;delonghi_dl;2/28/2024 10:51:48 AM;10:30-11:00;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;2/28/2024 10:51:58 AM;No;;10;110;100;;;7;;90;9;;;
3,91E+12;85c375e3758041eb813a5d66baa87492;3,93E+11;Answered;20240221;IN;14:00-14:15;2/21/2024 2:13:20 PM;No;f69835374b9148518cffb37abb526e48;Italy - DeLonghi - EC;delonghi_dl;2/21/2024 2:10:58 PM;14:00-14:30;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;2/21/2024 2:12:40 PM;No;;10;141;39;;;5;;29;102;;;
3,91E+12;8646a76082ef412ba37e068730f41eaf;3,93E+11;Answered;20240115;IN;14:30-14:45;1/15/2024 2:49:20 PM;No;417d44b3cef340c987f58b73ef0da912;Italy - DeLonghi - EC;delonghi_dl;1/15/2024 2:41:14 PM;14:30-15:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;1/15/2024 2:41:59 PM;No;;10;486;440;;;2;;430;44;;;
3,91E+12;86505308a6374c47963de6352b00ace3;3,94E+11;Answered;20240219;IN;16:15-16:30;2/19/2024 4:46:03 PM;No;50b5134bdf5c4fb595cd0067420c36ac;Italy - DeLonghi - EC;delonghi_dl;2/19/2024 4:27:37 PM;16:00-16:30;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;2/19/2024 4:37:54 PM;No;;10;1105;487;;;2;;477;616;;;
3,91E+12;87a3dbfce7534031b626fa9b1b1f7e08;3,94E+11;Answered;20240212;IN;08:00-08:15;02/12/2024 08:12;Yes;7f9b2c2ff1d34f239cecbee8400ad7b1;Italy - DeLonghi - EC;delonghi_dl;02/12/2024 08:11;08:00-08:30;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;02/12/2024 08:12;No;;10;20;12;;;6;;2;7;;;
3,91E+12;883bbcf3462b455ab74ae1b7397102f7;3,93E+11;Answered;20240209;IN;10:45-11:00;02/09/2024 10:49;Yes;8a61fc71b3af4bd082efe570f0f2dbdd;Italy - DeLonghi - EC;delonghi_dl;02/09/2024 10:48;10:30-11:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;02/09/2024 10:49;No;;11;48;37;;;8;;26;10;;;
3,91E+12;883ed11b0deb4d7293f4829d33fab439;3,93E+11;Answered;20240109;IN;10:00-10:15;01/09/2024 10:08;Yes;607c20866578484daca0e83d83d35e8a;Italy - DeLonghi - EC;delonghi_dl;01/09/2024 10:00;10:00-10:30;No;;No;;6436e43f49b1301c7f1222ce;Carmen xxxxxxxxxxx;01/09/2024 10:00;No;;10;440;433;136;136;3;;287;5;;;
3,91E+12;88462d900cc6441f9e9f82b67e31f9a1;3,90E+11;Answered;20240108;IN;11:45-12:00;01/08/2024 11:53;No;bb6807d3e6a94250b29a9a8371bbf949;Italy - DeLonghi - EC;delonghi_dl;01/08/2024 11:45;11:30-12:00;No;;No;;6436e43d49b1301c7f1222cc;Jenny xxxxxxxxx;01/08/2024 11:46;No;;11;454;372;;;3;;361;81;;;
3,91E+12;8868d65bc0c84ba283e7d94f9f162b9a;3,93E+11;Answered;20240305;IN;10:15-10:30;03/05/2024 10:28;Yes;3bd0d98a5dd4402e92d27a5cc8a51f07;Italy - DeLonghi - EC;delonghi_dl;03/05/2024 10:25;10:00-10:30;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;03/05/2024 10:25;No;;10;226;220;;;2;;210;5;;;
3,91E+12;889ebe0d168449f18c32aed15a3211aa;3,93E+11;Answered;20240119;IN;09:30-09:45;1/19/2024 9:37:34 AM;Yes;237da1f284d7405ab347b5770787de81;Italy - DeLonghi - EC;delonghi_dl;1/19/2024 9:35:54 AM;09:30-10:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;1/19/2024 9:35:59 AM;No;;10;99;93;;;3;;83;5;;;
3,91E+12;8909fc1fd830471caf3311ee3780a06e;3,93E+11;Answered;20240127;IN;09:00-09:15;1/27/2024 9:12:15 AM;Yes;fb889dd9bf9c4b7f94adedee61eeda10;Italy - DeLonghi - EC;delonghi_dl;1/27/2024 9:08:55 AM;09:00-09:30;No;;No;;6436e43d49b1301c7f1222cc;Jenny xxxxxxxxx;1/27/2024 9:09:02 AM;No;;10;199;192;;;5;;182;7;;;
3,91E+12;892a7ba17cfb42bb80aa22dcfc63ee3b;3,93E+11;Answered;20240108;IN;16:00-16:15;01/08/2024 16:18;Yes;3b52b89d034a4bdaa0e77c4ce69957de;Italy - DeLonghi - EC;delonghi_dl;01/08/2024 16:13;16:00-16:30;No;;No;;6436e43f49b1301c7f1222ce;Carmen xxxxxxxxxxx;01/08/2024 16:13;No;;10;274;267;;;3;;257;5;;;
3,91E+12;89663aee86cf4302b05df24f1f67c1a9;3,93E+11;Abandoned;20240123;IN;11:30-11:45;1/23/2024 11:32:23 AM;No;8e92ffee21964bdeb7e190c95ab60809;Italy - DeLonghi - EC;delonghi_dl;1/23/2024 11:31:36 AM;11:30-12:00;No;;No;;; ;;No;46;;46;;;;;;;46;;;
3,91E+12;896dcbafdedc425cbbb05d6ac04a5420;3,93E+11;Answered;20240207;IN;11:30-11:45;02/07/2024 11:37;Yes;c31c3554cfed425591e5502a42f564c1;Italy - DeLonghi - EC;delonghi_dl;02/07/2024 11:33;11:30-12:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;02/07/2024 11:34;No;;5;230;220;95;95;6;;120;8;;;
3,91E+12;8996f9f3b1174cb593525047ea84d1dd;3,93E+11;Answered;20240305;IN;10:00-10:15;03/05/2024 10:12;Yes;9b7001fabf1447078f290240f1d960a2;Italy - DeLonghi - EC;delonghi_dl;03/05/2024 10:09;10:00-10:30;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;03/05/2024 10:09;No;;10;216;211;;;2;;201;4;;;
3,91E+12;89b4f972d40d4e729b05485be085498f;3,93E+11;Answered;20240110;IN;14:15-14:30;01/10/2024 14:22;No;99ad9090ba0948fd95bcd79dc9537c49;Italy - DeLonghi - EC;delonghi_dl;01/10/2024 14:16;14:00-14:30;No;;No;;6436e4426cee473a5f29c459;Laura xxxxxxxxx;01/10/2024 14:16;No;;10;392;338;;;2;;328;53;;;
3,91E+12;89c56b8d2d4f421aa6cf64ea93f2326b;3,93E+11;Answered;20240308;IN;12:30-12:45;03/08/2024 12:45;Yes;71c91dc22fa0490a842b8cb2f7c1721d;Italy - DeLonghi - EC;delonghi_dl;03/08/2024 12:37;12:30-13:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;03/08/2024 12:37;No;;10;485;478;193;193;3;;275;6;;;
3,91E+12;8a34836051aa489da9e80734fd7b4c90;3,93E+11;Answered;20240314;IN;09:30-09:45;3/14/2024 9:36:14 AM;Yes;2f58b79fffd9403e88a53c96dadd16da;Italy - DeLonghi - EC;delonghi_dl;3/14/2024 9:33:20 AM;09:30-10:00;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;3/14/2024 9:33:26 AM;No;;10;173;166;;;3;;156;5;;;
3,91E+12;8a41cdd13ed646178351c898a0dc6fe5;3,91E+11;Answered;20240117;IN;11:30-11:45;1/17/2024 11:48:10 AM;No;43d9a38556ff49ceb7ee76c1154cd969;Italy - DeLonghi - EC;delonghi_dl;1/17/2024 11:42:55 AM;11:30-12:00;No;;No;;6436e441b87ce000a1beb74c;Antonina xxxxxxx;1/17/2024 11:45:22 AM;No;;10;314;167;21;21;4;;136;146;;;
3,91E+12;8a93db3588434a64be84a24871900a3e;3,93E+11;Answered;20240223;IN;08:45-09:00;2/23/2024 8:58:08 AM;Yes;e2bffbcc7b9c4d81872b2af227282454;Italy - DeLonghi - EC;delonghi_dl;2/23/2024 8:49:23 AM;08:30-09:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;2/23/2024 8:49:30 AM;No;;10;524;517;;;3;;507;6;;;
3,91E+12;8ac1b391226c44a78f9d2c69cc342bd0;3,94E+11;Answered;20240226;IN;15:45-16:00;2/26/2024 3:55:23 PM;No;9473c7559b064606b2300ccca9308fcc;Italy - DeLonghi - EC;delonghi_dl;2/26/2024 3:51:50 PM;15:30-16:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;2/26/2024 3:55:01 PM;No;;10;212;20;;;3;;10;190;;;
3,91E+12;8ac2a0a2d85b4679b84b70bed152fec6;3,93E+11;Abandoned;20240119;IN;17:15-17:30;1/19/2024 5:24:49 PM;No;01f4c9e86e7e4c4990f657d2633b6ff3;Italy - DeLonghi - EC;delonghi_dl;1/19/2024 5:23:34 PM;17:00-17:30;No;;No;;; ;;No;75;;75;;;;;;;75;;;
3,91E+12;8b334f88846d4c1999a0cecccea8fe54;3,94E+11;Answered;20240229;IN;18:00-18:15;2/29/2024 6:34:02 PM;No;6c62a812b14741a19daf9a6e7387fd13;Italy - DeLonghi - EC;delonghi_dl;2/29/2024 6:14:48 PM;18:00-18:30;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;2/29/2024 6:28:39 PM;No;;10;1153;322;;;3;;312;831;;;
3,91E+12;8b9834d84a084aea9e97590c143da58d;3,93E+11;Answered;20240207;IN;12:45-13:00;02/07/2024 12:57;Yes;c8aeedeefda84efa8245aba58c2fd1fc;Italy - DeLonghi - EC;delonghi_br;02/07/2024 12:53;12:30-13:00;No;;No;;6436e44149b1301c7f1222cf;Eliana xxxxxxx;02/07/2024 12:53;No;;10;257;247;;;7;;237;8;;;
3,91E+12;8b9b7ae2e4114a4d9b647e6f3e93fed0;3,93E+11;Answered;20240203;IN;09:45-10:00;02/03/2024 09:47;Yes;758eb0e3b3e84674919da8ecbb2aec2b;Italy - DeLonghi - EC;delonghi_dl;02/03/2024 09:46;09:30-10:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;02/03/2024 09:46;No;;10;64;57;;;5;;47;7;;;
3,91E+12;8bc35db6f5da4a41ab4d554ba300d537;3,93E+11;Answered;20240214;IN;13:00-13:15;2/14/2024 1:11:57 PM;Yes;2ee5fc0ed7e44929ac6e9c102627b451;Italy - DeLonghi - EC;delonghi_dl;2/14/2024 1:06:50 PM;13:00-13:30;No;;No;;6436e4426cee473a5f29c459;Laura xxxxxxxxx;2/14/2024 1:06:58 PM;No;;10;307;298;;;6;;288;8;;;
3,91E+12;8bf5e4c01dfd44c99a26c6b7cb58d32f;3,91E+11;Abandoned;20240305;IN;18:45-19:00;03/05/2024 18:57;No;0ad1d1403d4f456a8345ca9799808a3c;Italy - DeLonghi - EC;delonghi_dl;03/05/2024 18:54;18:30-19:00;No;;No;;; ;;No;209;;209;;;;;;;209;;;
3,91E+12;8c4b4f5e811a4061b96a8b85c3a5f918;3,93E+11;Answered;20240304;IN;10:30-10:45;03/04/2024 10:33;Yes;c148c66ca2ea43a09e7002b5af9a4fc8;Italy - DeLonghi - EC;delonghi_br;03/04/2024 10:30;10:30-11:00;No;;No;;6436e4426cee473a5f29c459;Laura xxxxxxxxx;03/04/2024 10:30;No;;10;197;189;;;4;;179;6;;;
3,91E+12;8c66db1657d343ffb73f5f199eb74e08;3,94E+11;Answered;20240311;IN;15:30-15:45;03/11/2024 15:30;Yes;499a9daeed57407092a72b3d352408d6;Italy - DeLonghi - EC;delonghi_dl;03/11/2024 15:30;15:30-16:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;03/11/2024 15:30;No;;10;33;26;;;4;;16;7;;;
3,91E+12;8d163ffffbdb4b3589c3751168758b90;3,93E+11;Answered;20240202;IN;11:30-11:45;02/02/2024 11:49;Yes;9c1521c2880546b9b60fa0befd96b90a;Italy - DeLonghi - EC;delonghi_dl;02/02/2024 11:44;11:30-12:00;No;;No;;6436e441b87ce000a1beb74c;Antonina xxxxxxx;02/02/2024 11:44;No;;11;271;264;;;4;;253;6;;;
3,91E+12;8d8481134e334d47aa90f6059880bfe4;3,91E+11;Answered;20240205;IN;15:15-15:30;02/05/2024 15:35;Yes;92184badaa8e4567970f26a159effc1a;Italy - DeLonghi - EC;delonghi_br;02/05/2024 15:28;15:00-15:30;No;;No;;6436e43b49b1301c7f1222ca;Andrea xxxxxxxxx;02/05/2024 15:28;No;;10;432;407;;;22;;397;24;;;
3,91E+12;8d8cde7fbac44a9ea10f51011a704d8e;3,93E+11;Answered;20240126;IN;09:30-09:45;1/26/2024 9:40:25 AM;Yes;24da11d257c54fd4a95648d023a18a40;Italy - DeLonghi - EC;delonghi_dl;1/26/2024 9:37:38 AM;09:30-10:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;1/26/2024 9:37:42 AM;No;;10;167;162;67;67;2;;85;4;;;
3,91E+12;8e4f35722d92430fa16a54c9384e3abe;3,93E+11;Answered;20240110;IN;09:15-09:30;01/10/2024 09:29;Yes;24c3a75204774208933886cba4461ba2;Italy - DeLonghi - EC;delonghi_dl;01/10/2024 09:27;09:00-09:30;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;01/10/2024 09:27;No;;10;133;121;;;8;;111;11;;;
3,91E+12;8ed426050a8a4b8ca9afe97f46da52bf;3,93E+11;Answered;20240227;IN;11:45-12:00;2/27/2024 12:12:15 PM;No;1eeff146fbf144009c5886b6fc0ad770;Italy - DeLonghi - EC;delonghi_dl;2/27/2024 11:59:46 AM;11:30-12:00;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;2/27/2024 12:04:28 PM;No;;10;748;466;;;2;;456;281;;;
3,91E+12;8eef757af7bc4aa88b581316f2247899;3,93E+11;Answered;20240227;IN;09:45-10:00;2/27/2024 9:59:03 AM;No;cb0254bb4e2c4fd8baa60f5f84dc6b01;Italy - DeLonghi - EC;delonghi_dl;2/27/2024 9:52:34 AM;09:30-10:00;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;2/27/2024 9:56:24 AM;No;;10;388;157;;;7;;147;230;;;
3,91E+12;8ef09c84488a49bda56b1000d1274c8b;3,94E+11;Answered;20240201;IN;17:30-17:45;02/01/2024 17:42;No;bf78045e394949d9bfe9dfc6d439fb14;Italy - DeLonghi - EC;delonghi_dl;02/01/2024 17:33;17:30-18:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;02/01/2024 17:35;No;;10;554;433;;;9;;423;120;;;
3,91E+12;8f15bcf31ba9473fb39a0b43d38301c3;3,93E+11;Answered;20240125;IN;17:15-17:30;1/25/2024 5:43:48 PM;Yes;5642580819d84ff28886434265d11cd3;Italy - DeLonghi - EC;delonghi_br;1/25/2024 5:29:58 PM;17:00-17:30;No;;No;;6436e441b87ce000a1beb74c;Antonina xxxxxxx;1/25/2024 5:30:04 PM;No;;10;829;823;;;3;;813;6;;;
3,91E+12;8f5c47b26573409f9e252b1e60919b00;3,94E+11;Answered;20240129;IN;09:15-09:30;1/29/2024 9:25:53 AM;Yes;85002bc904914000b621131eb576ef0e;Italy - DeLonghi - EC;delonghi_dl;1/29/2024 9:21:26 AM;09:00-09:30;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;1/29/2024 9:21:32 AM;No;;10;266;259;;;4;;249;6;;;
3,91E+12;8f733d77a5b4440fbc3bfbb44fbc682a;3,93E+11;Answered;20240305;IN;16:15-16:30;03/05/2024 16:30;Yes;30e6a47b061d40a0a1d24181707cb993;Italy - DeLonghi - EC;delonghi_dl;03/05/2024 16:28;16:00-16:30;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;03/05/2024 16:29;No;;10;70;65;;;2;;55;5;;;
3,91E+12;8f864534e2b741ae8fdc20f462c62ac4;3,93E+11;Answered;20240208;IN;12:45-13:00;02/08/2024 12:56;Yes;103d74af8bf54105ad6a89a20a74e822;Italy - DeLonghi - EC;delonghi_dl;02/08/2024 12:56;12:30-13:00;No;;No;;6436e43f6cee473a5f29c458;Caterina xxxxx;02/08/2024 12:56;No;;3;37;32;;;2;;29;4;;;
3,91E+12;8f897566e3a94372a3c55844af93eda2;3,93E+11;Answered;20240215;IN;14:15-14:30;2/15/2024 2:23:45 PM;Yes;1ec57dd3d4fa49c8b5195185c79b674b;Italy - DeLonghi - EC;delonghi_dl;2/15/2024 2:21:03 PM;14:00-14:30;No;;No;;6436e43b49b1301c7f1222ca;Andrea xxxxxxxxx;2/15/2024 2:21:15 PM;No;;10;161;149;;;10;;139;12;;;
3,91E+12;8f95609784994f44a3bb436bddb97d64;3,93E+11;Answered;20240315;IN;13:45-14:00;3/15/2024 2:04:21 PM;Yes;ea31ba200c194a5fb3f138d933ee39f8;Italy - DeLonghi - EC;delonghi_dl;3/15/2024 1:53:49 PM;13:30-14:00;No;;No;;6436e43d49b1301c7f1222cd;Simona xxxxxx;3/15/2024 1:53:57 PM;No;;10;631;622;394;394;5;;218;8;;;
3,91E+12;8fbcef45490e4c74bb989ef1e3218f0e;3,93E+11;Answered;20240314;IN;16:15-16:30;3/14/2024 4:31:16 PM;Yes;ce0c32e9bea04d879be38fc3fa6460ed;Italy - DeLonghi - EC;delonghi_dl;3/14/2024 4:24:43 PM;16:00-16:30;No;;No;;6436e43d49b1301c7f1222cd;Simona xxxxxx;3/14/2024 4:24:52 PM;No;;10;392;383;;;6;;373;9;;;
3,91E+12;902dfaa5bd5349a1992ef1a8d9cd66fa;3,93E+11;Answered;20240108;IN;14:45-15:00;01/08/2024 14:57;Yes;3bceebbc25724b0cb45186f433b709ee;Italy - DeLonghi - EC;delonghi_dl;01/08/2024 14:54;14:30-15:00;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;01/08/2024 14:54;No;;2;194;188;;;2;;186;4;;;
3,91E+12;905df18ccc1643f8b3066a016298be99;3,91E+11;Answered;20240314;IN;11:45-12:00;3/14/2024 12:01:26 PM;Yes;4c78e273cd0c467ea5aaaea05d4097c8;Italy - DeLonghi - EC;delonghi_dl;3/14/2024 11:58:02 AM;11:30-12:00;No;;No;;6436e43b49b1301c7f1222ca;Andrea xxxxxxxxx;3/14/2024 11:58:23 AM;No;;10;203;181;;;18;;171;21;;;
3,91E+12;905e200b35864e9fb74c91d7822dc54b;3,93E+11;Answered;20240129;IN;09:45-10:00;1/29/2024 9:55:16 AM;No;49b54de999a4461aac0c1ecd5948dc6b;Italy - DeLonghi - EC;delonghi_dl;1/29/2024 9:47:06 AM;09:30-10:00;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;1/29/2024 9:49:23 AM;No;;10;489;351;66;66;10;;275;137;;;
3,91E+12;90666ff388e245678f9a8bbbe24cd680;3,94E+11;Answered;20240112;IN;13:00-13:15;01/12/2024 13:04;Yes;405aca7cc74447948624d255a22b6096;Italy - DeLonghi - EC;delonghi_dl;01/12/2024 13:00;13:00-13:30;No;;No;;6436e43d49b1301c7f1222cd;Simona xxxxxx;01/12/2024 13:01;No;;11;195;188;;;4;;177;6;;;
3,91E+12;9143d431b5e14223821c4c391999e568;3,91E+11;Answered;20240213;IN;12:00-12:15;2/13/2024 12:01:46 PM;Yes;97c06cb6799a46deb1ea633a3663416d;Italy - DeLonghi - EC;delonghi_dl;2/13/2024 12:00:16 PM;12:00-12:30;No;;No;;6436e43f49b1301c7f1222ce;Carmen xxxxxxxxxxx;2/13/2024 12:00:25 PM;No;;10;89;80;;;6;;70;8;;;
3,91E+12;918d979b512647beab4ac88102c7c2b7;3,93E+11;Answered;20240212;IN;14:30-14:45;02/12/2024 14:48;Yes;59297dca4df146c1ba0bf9032d7caa01;Italy - DeLonghi - EC;delonghi_dl;02/12/2024 14:39;14:30-15:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;02/12/2024 14:39;No;;1;563;558;79;79;3;;478;5;;;
3,91E+12;91c51fd7f35143d8bc7f2f98dabb843e;3,93E+11;Answered;20240108;IN;18:00-18:15;01/08/2024 18:27;Yes;04fad033a9344c6e983fce9852e2f466;Italy - DeLonghi - EC;delonghi_dl;01/08/2024 18:08;18:00-18:30;No;;No;;6436e43b49b1301c7f1222ca;Andrea xxxxxxxxx;01/08/2024 18:09;No;;10;1099;1084;;;12;;1074;14;;;
3,91E+12;91e143c2b7124607b0f8ab25dcfb95b2;3,93E+11;Answered;20240304;IN;10:15-10:30;03/04/2024 10:22;No;d367a070d8df435da254b982f10ff864;Italy - DeLonghi - EC;delonghi_dl;03/04/2024 10:17;10:00-10:30;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;03/04/2024 10:19;No;;10;275;142;;;2;;132;131;;;
3,91E+12;91e8e529fdd44ca1a06ebb646bb53161;3,93E+11;Answered;20240201;IN;16:45-17:00;02/01/2024 16:58;No;f070a9afbfa8428688928645b1738ffc;Italy - DeLonghi - EC;delonghi_dl;02/01/2024 16:53;16:30-17:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;02/01/2024 16:55;No;;10;339;191;;;5;;181;147;;;
3,91E+12;920a0dd9ef1b4c4ca558c27bbe8ec48c;3,91E+11;Answered;20240306;IN;11:45-12:00;03/06/2024 12:00;Yes;3018049b729142ee8683a9f12d48434b;Italy - DeLonghi - EC;delonghi_dl;03/06/2024 11:53;11:30-12:00;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;03/06/2024 11:53;No;;10;439;427;;;9;;417;11;;;
3,91E+12;921c06a844924eb58d25757794a5fcb3;3,93E+11;Answered;20240308;IN;13:45-14:00;03/08/2024 13:54;Yes;08e91bc1ce73446dbc5ea55245545c48;Italy - DeLonghi - EC;delonghi_dl;03/08/2024 13:49;13:30-14:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;03/08/2024 13:49;No;;10;287;273;;;10;;263;12;;;
3,91E+12;92618b82752f41b7b8607f671d05bf5c;3,93E+11;Answered;20240109;IN;10:30-10:45;01/09/2024 10:41;Yes;cc8c9abc3b434b73a2bec117667e0d6f;Italy - DeLonghi - EC;delonghi_dl;01/09/2024 10:37;10:30-11:00;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;01/09/2024 10:37;No;;10;284;278;;;2;;268;4;;;
3,91E+12;926a472d60e244aeb95159c47679405e;3,93E+11;Answered;20240110;IN;08:30-08:45;01/10/2024 08:45;Yes;5fb037eefa48451fb55cf663af254a03;Italy - DeLonghi - EC;delonghi_dl;01/10/2024 08:35;08:30-09:00;No;;No;;6436e44149b1301c7f1222cf;Eliana xxxxxxx;01/10/2024 08:35;No;;10;600;587;;;10;;577;12;;;
